   2455262.83742            19.661               0.337
   2455267.82796            19.747               0.096
   2455270.83847            19.806               0.108
   2455273.85502            19.567               0.084
   2455276.82437            19.618               0.088
   2455282.91368            19.760               0.108
   2455285.89707            19.594               0.112
   2455294.84775            19.688               0.091
   2455294.86187            19.565               0.065
   2455294.88707            19.697               0.078
   2455294.90287            19.507               0.066
   2455295.87335            19.754               0.105
   2455295.91236            19.698               0.091
   2455297.85725            19.634               0.064
   2455297.89643            19.670               0.070
   2455300.83795            19.718               0.098
   2455300.85208            19.669               0.088
   2455300.87701            19.648               0.086
   2455300.89272            19.666               0.091
   2455300.91647            19.760               0.096
   2455304.73183            19.689               0.149
   2455304.74574            19.554               0.120
   2455304.77112            19.697               0.123
   2455307.69429            19.885               0.120
   2455307.70830            19.932               0.127
   2455307.75785            19.692               0.098
   2455307.79547            19.744               0.093
   2455307.81923            19.783               0.096
   2455307.83349            19.568               0.091
   2455307.85795            19.551               0.083
   2455307.87467            19.615               0.083
   2455307.89814            19.805               0.093
   2455307.91230            19.664               0.082
   2455308.68557            20.121               0.162
   2455308.72431            19.823               0.126
   2455308.74744            19.711               0.110
   2455308.78559            19.670               0.093
   2455308.80895            19.660               0.097
   2455308.82306            19.540               0.081
   2455308.84684            19.653               0.084
   2455308.86283            19.722               0.098
   2455308.89879            19.643               0.090
   2455310.71816            19.490               0.099
   2455310.76507            19.581               0.109
   2455310.77442            19.437               0.091
   2455310.82745            19.559               0.098
   2455310.85534            19.520               0.080
   2455310.87371            19.414               0.064
   2455310.88774            19.784               0.110
   2455310.91123            19.476               0.073
   2455310.92520            19.722               0.104
   2455311.80148            19.703               0.129
   2455311.81818            19.750               0.117
   2455311.85934            19.625               0.108
   2455311.87433            19.547               0.093
   2455311.90473            19.721               0.117
   2455311.91913            19.471               0.091
   2455312.70729            19.926               0.193
   2455312.74281            19.715               0.143
   2455312.75671            19.539               0.109
   2455312.78382            19.703               0.141
   2455312.79917            19.536               0.115
   2455312.82324            19.654               0.120
   2455312.83902            19.637               0.119
   2455312.86747            19.567               0.103
   2455312.88382            19.690               0.117
   2455312.90707            19.723               0.106
   2455312.92099            19.744               0.109
   2455313.76670            19.698               0.169
   2455313.79155            20.049               0.198
   2455313.80560            19.726               0.155
   2455313.83056            19.883               0.177
   2455313.84568            19.571               0.120
   2455313.87078            19.800               0.154
   2455313.88495            19.763               0.146
   2455313.90856            19.690               0.149
   2455313.92248            19.504               0.111
   2455314.67931            19.342               0.139
   2455314.69534            19.512               0.141
   2455314.72176            19.685               0.158
   2455314.73569            19.700               0.151
   2455314.76143            19.626               0.124
   2455314.79898            19.584               0.117
   2455314.81921            19.517               0.105
   2455314.85680            19.561               0.126
   2455314.87064            19.490               0.110
   2455315.64952            19.911               0.275
   2455315.68436            19.718               0.167
   2455315.69821            19.389               0.115
   2455315.73228            19.729               0.164
   2455315.74618            19.811               0.140
   2455315.76979            19.505               0.118
   2455315.78374            19.616               0.115
   2455315.80756            19.823               0.118
   2455315.82167            19.759               0.134
   2455315.84749            19.737               0.133
   2455315.86173            19.596               0.132
   2455315.88987            19.807               0.167
   2455315.90374            19.570               0.159
   2455315.92717            19.744               0.186
   2455316.69326            19.649               0.159
   2455316.71188            19.738               0.182
   2455316.73827            19.635               0.170
   2455316.75494            19.686               0.165
   2455316.77810            20.026               0.220
   2455316.79196            19.410               0.136
   2455316.81729            19.628               0.175
   2455316.83583            19.560               0.154
   2455316.87247            19.827               0.229
   2455324.70120            19.701               0.122
   2455324.71685            19.583               0.111
   2455324.74035            19.657               0.107
   2455324.75425            19.631               0.107
   2455324.77774            19.642               0.108
   2455324.79267            19.931               0.138
   2455324.81693            19.474               0.096
   2455324.83335            19.550               0.114
   2455324.85679            19.574               0.100
   2455324.87074            19.628               0.093
   2455324.89417            19.466               0.079
   2455324.91140            19.523               0.081
   2455324.93470            19.259               0.081
   2455325.69661            19.491               0.083
   2455325.71942            19.595               0.084
   2455325.73306            19.574               0.079
   2455325.75760            19.549               0.088
   2455325.77142            19.558               0.075
   2455325.79486            19.615               0.079
   2455325.81027            19.649               0.083
   2455325.84315            19.809               0.119
   2455325.85844            19.755               0.098
   2455325.88319            19.583               0.085
   2455325.89716            19.602               0.087
   2455325.92365            19.657               0.107
   2455325.93773            20.032               0.252
   2455326.67143            19.580               0.092
   2455326.71743            19.825               0.131
   2455326.73210            19.495               0.085
   2455326.75551            19.666               0.106
   2455326.76953            19.699               0.105
   2455326.79388            19.667               0.087
   2455326.80835            19.786               0.091
   2455326.83321            19.391               0.071
   2455326.84730            19.797               0.105
   2455326.87185            19.642               0.099
   2455326.88573            19.756               0.101
   2455326.90908            19.607               0.093
   2455326.92446            19.764               0.112
   2455327.80686            19.619               0.098
   2455327.82089            19.530               0.087
   2455327.84504            19.487               0.080
   2455327.93600            19.749               0.145
   2455334.74742            19.574               0.080
   2455334.76178            19.546               0.075
   2455334.78700            19.738               0.079
   2455338.89079            19.647               0.151
   2455339.74656            19.464               0.093
   2455339.79728            19.564               0.109
   2455339.81182            19.629               0.112
   2455340.77612            19.978               0.193
   2455340.80825            19.893               0.164
   2455340.83216            19.833               0.146
   2455340.84631            19.493               0.115
   2455340.87057            19.602               0.114
   2455340.88475            19.602               0.119
   2455340.90835            19.358               0.110
   2455340.92235            19.574               0.129
   2455341.72714            19.655               0.095
   2455341.74112            19.637               0.098
   2455342.66699            19.626               0.136
   2455342.68096            19.644               0.131
   2455342.70442            19.652               0.122
   2455342.71848            19.904               0.155
   2455342.74285            19.660               0.123
   2455342.75759            19.870               0.141
   2455342.78714            19.792               0.160
   2455342.80149            19.751               0.156
   2455342.82518            19.997               0.177
   2455342.83923            19.840               0.160
   2455342.86316            19.640               0.127
   2455342.87711            19.756               0.192
   2455342.90093            19.543               0.129
   2455342.91490            19.522               0.131
   2455342.93877            19.319               0.141
   2455343.64793            19.527               0.127
   2455343.66195            19.826               0.153
   2455343.68565            19.738               0.146
   2455343.69965            19.583               0.125
   2455343.72373            19.771               0.126
   2455343.73766            19.713               0.125
   2455343.76255            19.681               0.118
   2455343.77809            19.722               0.131
   2455343.80254            19.779               0.137
   2455343.81718            19.609               0.118
   2455343.84106            19.489               0.125
   2455343.85526            19.758               0.143
   2455343.86800            19.854               0.153
   2455343.89187            19.558               0.119
   2455343.90612            19.842               0.161
   2455343.92972            19.790               0.175
   2455343.94354            19.570               0.175
   2455348.61536            19.569               0.132
   2455348.65912            19.794               0.131
   2455348.71014            19.665               0.156
   2455348.72437            19.911               0.162
   2455348.77568            19.507               0.106
   2455348.78963            19.630               0.102
   2455348.81356            19.568               0.107
   2455348.82796            19.735               0.141
   2455348.85775            19.637               0.115
   2455348.87179            19.564               0.127
   2455348.89604            19.783               0.187
   2455348.91211            19.677               0.126
   2455348.93574            19.183               0.118
   2455349.58743            19.892               0.170
   2455349.61272            19.418               0.142
   2455349.67001            19.710               0.146
   2455349.72356            19.811               0.131
   2455349.73821            19.848               0.148
   2455349.78910            19.625               0.100
   2455349.80315            19.938               0.148
   2455349.82668            19.723               0.137
   2455349.84094            19.695               0.117
   2455350.70033            19.752               0.139
   2455350.71287            19.735               0.139
   2455350.72656            19.873               0.145
   2455350.74126            19.995               0.168
   2455351.67174            19.667               0.102
   2455351.68452            19.747               0.108
   2455351.69733            19.504               0.080
   2455351.71111            19.535               0.080
   2455351.72481            19.497               0.078
   2455351.73972            19.708               0.109
   2455351.75448            19.754               0.114
   2455351.76787            19.614               0.122
   2455351.78264            19.657               0.110
   2455351.79572            19.579               0.112
   2455351.81089            19.742               0.107
   2455351.82636            19.745               0.123
   2455351.83932            19.789               0.118
   2455351.85891            19.755               0.129
   2455351.87232            19.817               0.119
   2455351.88511            19.404               0.109
   2455351.89767            19.807               0.151
   2455351.91030            19.541               0.121
   2455352.70973            19.842               0.103
   2455352.72738            19.646               0.097
   2455352.74172            19.657               0.099
   2455352.75595            19.715               0.100
   2455352.76916            19.719               0.113
   2455352.78248            19.760               0.113
   2455352.79545            19.618               0.093
   2455352.81128            19.765               0.109
   2455352.82620            19.642               0.098
   2455352.83899            19.608               0.097
   2455352.85189            19.840               0.119
   2455352.86766            19.468               0.095
   2455352.88001            19.705               0.106
   2455352.89250            19.675               0.103
   2455352.90515            19.855               0.128
   2455352.91763            19.792               0.128
   2455353.60010            19.748               0.116
   2455353.61510            19.647               0.108
   2455353.63143            19.672               0.100
   2455353.64443            19.659               0.102
   2455353.65732            19.699               0.090
   2455353.67003            19.801               0.103
   2455353.68267            19.830               0.099
   2455353.69520            19.518               0.070
   2455353.70817            19.670               0.088
   2455353.72269            19.609               0.080
   2455353.73677            19.738               0.089
   2455353.75045            19.825               0.104
   2455353.76352            19.744               0.099
   2455353.77633            19.887               0.103
   2455353.78889            19.570               0.079
   2455353.80158            19.723               0.092
   2455353.81404            19.687               0.090
   2455353.82660            19.615               0.091
   2455353.83910            19.755               0.100
   2455353.85878            19.734               0.103
   2455353.87664            19.781               0.114
   2455353.89035            19.788               0.119
   2455354.64004            19.888               0.119
   2455354.65392            19.713               0.107
   2455354.66773            19.766               0.118
   2455354.68235            19.475               0.097
   2455354.69687            19.710               0.114
   2455354.71316            19.617               0.103
   2455354.72817            19.685               0.119
   2455354.74920            19.724               0.111
   2455354.76499            19.614               0.096
   2455354.77933            19.584               0.091
   2455354.79421            19.503               0.092
   2455354.80984            19.821               0.111
   2455354.82395            19.803               0.110
   2455354.83687            19.823               0.118
   2455354.84951            19.881               0.118
   2455354.86428            19.675               0.105
   2455354.87706            19.702               0.121
   2455354.89015            19.690               0.130
   2455354.90286            19.965               0.168
   2455354.91553            19.420               0.114
   2455355.63665            19.905               0.149
   2455355.65064            19.571               0.091
   2455355.66457            19.637               0.094
   2455355.67957            19.518               0.085
   2455355.69334            19.719               0.100
   2455355.70718            19.751               0.101
   2455355.72273            19.813               0.111
   2455355.73739            19.571               0.095
   2455355.75276            19.671               0.095
   2455355.76661            19.566               0.093
   2455355.78037            19.782               0.108
   2455355.79441            19.744               0.109
   2455355.80687            19.729               0.116
   2455355.81934            19.859               0.124
   2455355.83184            19.650               0.100
   2455355.85514            19.795               0.114
   2455355.86792            19.705               0.135
   2455355.88035            19.517               0.127
   2455355.89286            19.702               0.134
   2455357.70641            19.931               0.139
   2455357.72294            19.767               0.114
   2455357.73932            19.779               0.152
   2455357.75329            19.832               0.140
   2455357.76762            19.665               0.130
   2455357.78177            19.802               0.122
   2455357.79903            19.423               0.127
   2455357.81335            19.946               0.195
   2455357.82719            19.666               0.103
   2455357.86635            19.541               0.152
   2455357.87892            19.735               0.131
   2455357.89187            19.573               0.105
   2455358.71151            19.637               0.101
   2455358.74056            19.646               0.111
   2455358.75461            19.369               0.086
   2455358.76863            19.772               0.130
   2455358.79296            19.655               0.133
   2455358.81142            19.669               0.113
   2455358.82770            19.725               0.109
   2455358.85076            19.620               0.101
   2455358.87823            19.649               0.140
   2455359.58796            19.341               0.114
   2455359.60230            19.487               0.115
   2455359.61533            19.989               0.173
   2455359.62957            19.655               0.129
   2455359.64929            19.665               0.105
   2455359.66599            19.790               0.115
   2455359.87865            19.672               0.145
   2455361.64664            19.491               0.129
   2455361.67731            19.791               0.141
   2455362.69274            19.688               0.107
   2455362.70921            19.605               0.091
   2455362.72445            19.603               0.090
   2455362.73953            19.494               0.078
   2455362.84278            19.720               0.126
   2455362.85751            19.653               0.103
   2455362.87577            19.861               0.160
   2455362.88830            19.649               0.142
   2455364.60540            19.560               0.078
   2455364.62061            19.487               0.068
   2455364.63481            19.647               0.084
   2455364.64952            19.690               0.093
   2455364.66386            19.696               0.109
   2455364.67901            19.821               0.130
   2455364.69991            19.750               0.132
   2455364.71507            19.693               0.109
   2455364.72983            19.964               0.152
   2455364.74488            19.738               0.120
   2455364.75926            19.503               0.102
   2455364.77472            20.111               0.204
   2455364.78764            19.873               0.154
   2455364.80043            19.594               0.147
   2455364.81422            19.651               0.123
   2455364.82707            19.729               0.106
   2455364.83987            19.589               0.109
   2455364.85419            19.980               0.152
   2455364.86699            19.619               0.115
   2455364.87987            19.815               0.126
   2455364.89237            20.130               0.161
   2455365.62558            19.677               0.110
   2455365.64084            19.627               0.109
   2455365.65516            19.646               0.107
   2455365.67267            19.949               0.130
   2455365.68727            19.647               0.102
   2455365.70293            19.745               0.111
   2455365.72159            20.024               0.132
   2455365.73596            19.622               0.098
   2455365.75037            19.689               0.105
   2455365.76536            19.656               0.103
   2455365.78195            19.709               0.122
   2455365.79636            19.592               0.090
   2455365.81043            19.879               0.138
   2455365.82419            19.589               0.115
   2455365.83677            19.572               0.108
   2455365.84943            19.613               0.135
   2455365.86285            19.579               0.116
   2455365.87539            19.512               0.113
   2455365.88778            19.723               0.154
   2455365.90017            19.588               0.138
   2455368.78508            19.585               0.095
   2455377.58530            19.681               0.151
   2455377.59804            19.674               0.176
   2455377.61073            19.419               0.124
   2455377.62348            19.714               0.136
   2455377.64441            19.508               0.088
   2455377.66422            19.701               0.105
   2455377.67879            19.673               0.100
   2455377.69706            19.708               0.113
   2455377.71007            19.626               0.099
   2455377.72774            19.674               0.098
   2455377.74063            19.652               0.104
   2455377.75313            19.475               0.090
   2455377.77074            19.486               0.090
   2455377.78335            19.816               0.117
   2455377.79583            19.952               0.148
   2455377.80847            19.612               0.097
   2455377.82104            19.769               0.115
   2455377.83401            19.472               0.094
   2455377.84668            19.649               0.121
   2455377.85922            19.423               0.107
   2455378.54450            19.609               0.096
   2455378.55864            19.427               0.081
   2455378.57252            19.746               0.103
   2455378.58659            19.593               0.097
   2455378.60084            19.603               0.087
   2455378.61488            19.745               0.099
   2455378.62918            19.668               0.100
   2455378.64332            19.721               0.113
   2455378.65908            19.695               0.086
   2455378.67491            19.624               0.086
   2455378.68918            19.465               0.087
   2455378.70367            19.504               0.079
   2455378.71815            19.548               0.093
   2455378.73106            19.603               0.077
   2455378.74386            19.614               0.079
   2455378.75647            19.685               0.093
   2455378.76910            19.594               0.077
   2455378.78199            19.691               0.086
   2455378.79500            19.640               0.103
   2455378.80758            19.844               0.125
   2455378.82023            19.523               0.094
   2455378.83486            19.544               0.093
   2455378.84752            19.458               0.103
   2455378.86016            19.829               0.151
   2455378.87257            19.801               0.158
   2455379.52435            19.718               0.114
   2455379.53835            19.598               0.105
   2455379.55269            19.573               0.097
   2455379.56700            19.598               0.093
   2455379.58126            19.471               0.091
   2455379.59509            19.749               0.118
   2455379.60906            19.753               0.112
   2455379.62322            19.765               0.103
   2455379.63789            19.650               0.091
   2455379.65281            19.773               0.110
   2455379.66732            19.734               0.100
   2455379.68162            19.893               0.121
   2455379.69596            19.807               0.106
   2455379.71020            19.688               0.110
   2455379.72430            19.756               0.101
   2455379.73830            19.649               0.099
   2455379.75089            19.575               0.081
   2455379.76342            19.578               0.087
   2455379.77592            19.678               0.093
   2455379.78849            19.670               0.111
   2455379.80128            19.985               0.138
   2455379.81385            19.506               0.098
   2455379.82629            19.764               0.128
   2455379.83936            19.992               0.182
   2455379.85196            19.843               0.193
   2455379.86731            19.716               0.171
   2455380.57758            19.805               0.103
   2455380.59147            19.741               0.094
   2455380.60540            19.580               0.085
   2455380.61935            19.650               0.078
   2455380.63337            19.646               0.079
   2455380.64767            19.629               0.085
   2455380.66335            19.663               0.083
   2455380.67831            19.641               0.083
   2455380.69246            19.790               0.106
   2455380.70598            19.595               0.080
   2455380.71889            19.566               0.085
   2455380.73158            19.796               0.098
   2455380.74435            19.677               0.095
   2455380.75711            19.768               0.091
   2455380.76961            19.741               0.114
   2455380.78233            19.917               0.123
   2455380.79497            19.701               0.116
   2455380.80771            19.573               0.115
   2455380.82030            19.492               0.131
   2455380.83286            19.563               0.118
   2455380.84572            19.544               0.147
   2455381.59552            19.612               0.165
   2455381.64153            19.482               0.118
   2455381.65465            19.590               0.120
   2455381.66891            19.647               0.103
   2455381.68275            19.473               0.105
   2455381.69545            19.759               0.131
   2455381.70803            19.551               0.100
   2455381.72072            19.563               0.142
   2455381.73344            19.838               0.136
   2455381.74613            19.671               0.146
   2455381.75902            19.806               0.162
   2455381.77164            19.378               0.144
   2455381.79307            19.738               0.149
   2455381.80579            19.870               0.167
   2455381.81849            19.649               0.134
   2455381.83118            19.902               0.183
   2455381.84393            19.452               0.121
   2455381.85655            19.366               0.139
   2455382.55898            19.502               0.175
   2455382.57834            19.732               0.157
   2455382.59604            19.749               0.159
   2455382.60841            19.748               0.155
   2455382.62127            19.747               0.136
   2455382.63364            19.557               0.141
   2455382.64633            19.758               0.132
   2455382.66260            19.732               0.124
   2455382.67542            19.588               0.121
   2455382.68811            19.985               0.159
   2455382.70259            19.658               0.111
   2455382.71531            19.696               0.134
   2455382.72793            19.442               0.096
   2455382.74063            19.671               0.131
   2455382.75321            19.541               0.121
   2455382.76572            19.585               0.123
   2455382.78536            19.524               0.133
   2455382.80339            19.691               0.167
   2455382.81644            19.580               0.157
   2455382.82915            19.747               0.185
   2455385.56173            19.898               0.101
   2455385.70780            19.715               0.087
   2455385.80591            19.673               0.082
   2455385.81846            19.608               0.078
   2455385.83103            19.592               0.079
   2455385.84344            19.613               0.085
   2455385.85621            19.611               0.090
   2455386.52095            19.549               0.085
   2455386.57937            19.574               0.100
   2455386.60305            19.721               0.101
   2455386.66341            19.605               0.104
   2455386.68730            19.532               0.075
   2455386.72621            19.765               0.086
   2455386.73889            19.592               0.079
   2455386.75166            19.753               0.090
   2455386.76455            19.573               0.079
   2455386.77717            19.695               0.084
   2455386.79108            19.592               0.078
   2455386.80373            19.654               0.088
   2455386.82019            19.842               0.119
   2455386.83300            19.567               0.094
   2455387.53620            19.806               0.090
   2455387.57043            19.715               0.087
   2455387.60842            19.719               0.077
   2455387.64318            19.666               0.063
   2455387.68264            19.676               0.075
   2455387.69554            19.690               0.080
   2455387.70853            19.559               0.070
   2455387.72130            19.721               0.079
   2455387.73397            19.761               0.081
   2455387.74684            19.657               0.081
   2455387.76205            19.666               0.083
   2455387.77480            19.788               0.102
   2455387.79061            19.760               0.104
   2455387.80326            19.630               0.102
   2455387.81818            19.558               0.093
   2455387.83069            20.087               0.153
   2455387.84326            19.789               0.126
   2455388.51362            19.613               0.098
   2455388.52636            19.573               0.095
   2455388.56074            19.793               0.110
   2455388.60083            19.693               0.093
   2455388.63542            19.790               0.095
   2455388.67314            19.592               0.086
   2455388.70816            19.632               0.094
   2455388.74553            19.518               0.077
   2455388.75823            19.761               0.098
   2455388.77258            19.902               0.118
   2455388.78530            19.801               0.115
   2455388.80309            19.721               0.107
   2455388.81576            19.549               0.099
   2455388.82940            19.633               0.108
   2455388.84194            19.976               0.156
   2455389.52714            19.599               0.122
   2455389.54015            19.899               0.143
   2455389.57820            19.764               0.099
   2455389.61243            19.691               0.101
   2455389.64692            19.727               0.117
   2455389.68336            19.461               0.079
   2455389.71775            19.668               0.098
   2455389.75257            19.647               0.115
   2455389.76536            19.591               0.118
   2455389.77809            19.736               0.125
   2455389.79184            19.830               0.131
   2455389.80454            19.604               0.100
   2455389.81863            19.652               0.098
   2455389.83141            19.589               0.118
   2455389.84426            19.645               0.127
   2455390.53495            19.793               0.155
   2455390.54764            19.415               0.104
   2455390.56030            19.817               0.125
   2455390.58061            20.048               0.154
   2455390.59346            19.581               0.100
   2455390.60619            19.462               0.113
   2455390.64584            19.593               0.106
   2455390.66635            19.814               0.116
   2455390.67898            19.543               0.123
   2455390.69211            19.745               0.107
   2455390.71603            19.870               0.121
   2455390.72915            19.617               0.097
   2455390.74158            19.675               0.093
   2455390.75430            19.644               0.101
   2455390.76698            19.667               0.094
   2455390.77958            19.742               0.111
   2455390.79214            19.596               0.086
   2455390.80472            19.749               0.097
   2455390.81721            19.839               0.123
   2455390.82965            19.452               0.111
   2455391.54172            19.367               0.098
   2455391.55409            19.537               0.129
   2455391.56653            19.250               0.108
   2455391.57912            19.663               0.100
   2455391.61366            19.713               0.096
   2455391.65011            19.794               0.118
   2455391.68838            19.679               0.102
   2455391.72292            19.766               0.103
   2455391.75716            19.695               0.114
   2455391.79361            19.551               0.111
   2455391.80623            19.741               0.129
   2455391.81885            19.423               0.085
   2455391.83135            19.660               0.119
   2455391.84369            19.637               0.122
   2455392.59160            19.714               0.100
   2455392.62646            19.818               0.094
   2455392.66324            19.778               0.096
   2455392.70172            20.069               0.153
   2455392.73657            19.706               0.089
   2455392.77119            19.812               0.104
   2455392.78370            19.634               0.098
   2455392.79630            19.669               0.093
   2455392.80887            19.542               0.091
   2455392.82133            19.741               0.103
   2455392.83379            19.809               0.159
   2455396.59792            19.803               0.144
   2455396.61136            19.695               0.104
   2455396.62458            19.566               0.112
   2455396.66103            19.786               0.104
   2455396.67365            19.635               0.099
   2455396.70824            19.589               0.083
   2455396.72069            20.029               0.127
   2455396.75549            19.584               0.076
   2455396.76807            19.549               0.087
   2455396.78081            19.429               0.085
   2455396.79350            19.926               0.172
   2455397.58599            19.727               0.161
   2455397.60274            19.745               0.136
   2455397.61615            19.777               0.166
   2455397.63585            19.602               0.153
   2455397.64880            19.328               0.097
   2455397.66147            19.631               0.112
   2455397.67406            19.483               0.109
   2455397.68662            19.877               0.179
