0.06500000 0.12986258 -0.02296653 -0.01194042
0.06600000 0.13185613 -0.02331400 -0.01212136
0.06700000 0.13384949 -0.02366121 -0.01230217
0.06800000 0.13584265 -0.02400815 -0.01248286
0.06900000 0.13783560 -0.02435481 -0.01266341
0.07000000 0.13982834 -0.02470118 -0.01284383
0.07100000 0.14182087 -0.02504728 -0.01302412
0.07200000 0.14381319 -0.02539309 -0.01320427
0.07300000 0.14580530 -0.02573860 -0.01338429
0.07400000 0.14779718 -0.02608382 -0.01356416
0.07500000 0.14978884 -0.02642874 -0.01374389
0.07600000 0.15178027 -0.02677335 -0.01392348
0.07700000 0.15377148 -0.02711766 -0.01410293
0.07800000 0.15576245 -0.02746165 -0.01428222
0.07900000 0.15775319 -0.02780533 -0.01446137
0.08000000 0.15974369 -0.02814868 -0.01464036
0.08100000 0.16173395 -0.02849171 -0.01481921
0.08200000 0.16372397 -0.02883442 -0.01499789
0.08300000 0.16571374 -0.02917679 -0.01517642
0.08400000 0.16770325 -0.02951882 -0.01535479
0.08500000 0.16969252 -0.02986051 -0.01553301
0.08600000 0.17168153 -0.03020186 -0.01571105
0.08700000 0.17367028 -0.03054286 -0.01588894
0.08800000 0.17565877 -0.03088351 -0.01606665
0.08900000 0.17764699 -0.03122380 -0.01624420
0.09000000 0.17963494 -0.03156373 -0.01642158
0.09100000 0.18162263 -0.03190329 -0.01659879
0.09200000 0.18361004 -0.03224249 -0.01677582
0.09300000 0.18559717 -0.03258131 -0.01695267
0.09400000 0.18758402 -0.03291976 -0.01712935
0.09500000 0.18957058 -0.03325782 -0.01730585
0.09600000 0.19155686 -0.03359550 -0.01748216
0.09700000 0.19354286 -0.03393279 -0.01765830
0.09800000 0.19552855 -0.03426969 -0.01783424
0.09900000 0.19751396 -0.03460619 -0.01801000
0.10000000 0.19949906 -0.03494229 -0.01818557
0.10100000 0.20148386 -0.03527799 -0.01836095
0.10200000 0.20346836 -0.03561328 -0.01853614
0.10300000 0.20545254 -0.03594815 -0.01871113
0.10400000 0.20743642 -0.03628261 -0.01888592
0.10500000 0.20941999 -0.03661664 -0.01906052
0.10600000 0.21140323 -0.03695025 -0.01923491
0.10700000 0.21338616 -0.03728343 -0.01940910
0.10800000 0.21536876 -0.03761618 -0.01958309
0.10900000 0.21735104 -0.03794849 -0.01975687
0.11000000 0.21933298 -0.03828036 -0.01993044
0.11100000 0.22131460 -0.03861179 -0.02010380
0.11200000 0.22329588 -0.03894277 -0.02027695
0.11300000 0.22527681 -0.03927329 -0.02044988
0.11400000 0.22725741 -0.03960336 -0.02062260
0.11500000 0.22923767 -0.03993296 -0.02079510
0.11600000 0.23121757 -0.04026210 -0.02096738
0.11700000 0.23319713 -0.04059077 -0.02113944
0.11800000 0.23517633 -0.04091897 -0.02131128
0.11900000 0.23715517 -0.04124669 -0.02148289
0.12000000 0.23913365 -0.04157393 -0.02165427
0.12100000 0.24111177 -0.04190069 -0.02182542
0.12200000 0.24308953 -0.04222696 -0.02199634
0.12300000 0.24506691 -0.04255273 -0.02216703
0.12400000 0.24704392 -0.04287801 -0.02233749
0.12500000 0.24902056 -0.04320278 -0.02250770
0.12600000 0.25099681 -0.04352705 -0.02267768
0.12700000 0.25297269 -0.04385082 -0.02284742
0.12800000 0.25494818 -0.04417407 -0.02301691
0.12900000 0.25692328 -0.04449680 -0.02318616
0.13000000 0.25889799 -0.04481901 -0.02335517
0.13100000 0.26087231 -0.04514070 -0.02352392
0.13200000 0.26284623 -0.04546186 -0.02369242
0.13300000 0.26481975 -0.04578248 -0.02386068
0.13400000 0.26679287 -0.04610257 -0.02402868
0.13500000 0.26876558 -0.04642212 -0.02419642
0.13600000 0.27073788 -0.04674112 -0.02436390
0.13700000 0.27270976 -0.04705958 -0.02453113
0.13800000 0.27468123 -0.04737748 -0.02469809
0.13900000 0.27665229 -0.04769483 -0.02486479
0.14000000 0.27862292 -0.04801161 -0.02503122
0.14100000 0.28059312 -0.04832784 -0.02519739
0.14200000 0.28256290 -0.04864349 -0.02536329
0.14300000 0.28453224 -0.04895857 -0.02552892
0.14400000 0.28650115 -0.04927307 -0.02569427
0.14500000 0.28846963 -0.04958700 -0.02585935
0.14600000 0.29043766 -0.04990034 -0.02602415
0.14700000 0.29240524 -0.05021309 -0.02618867
0.14800000 0.29437239 -0.05052525 -0.02635291
0.14900000 0.29633908 -0.05083682 -0.02651687
0.15000000 0.29830531 -0.05114778 -0.02668055
0.15100000 0.30027109 -0.05145814 -0.02684394
0.15200000 0.30223642 -0.05176790 -0.02700704
0.15300000 0.30420127 -0.05207704 -0.02716985
0.15400000 0.30616567 -0.05238556 -0.02733237
0.15500000 0.30812959 -0.05269347 -0.02749460
0.15600000 0.31009304 -0.05300075 -0.02765653
0.15700000 0.31205602 -0.05330741 -0.02781816
0.15800000 0.31401852 -0.05361343 -0.02797949
0.15900000 0.31598053 -0.05391882 -0.02814052
0.16000000 0.31794206 -0.05422357 -0.02830125
0.16100000 0.31990311 -0.05452768 -0.02846167
0.16200000 0.32186366 -0.05483113 -0.02862179
0.16300000 0.32382372 -0.05513394 -0.02878159
0.16400000 0.32578328 -0.05543610 -0.02894109
0.16500000 0.32774234 -0.05573759 -0.02910027
0.16600000 0.32970090 -0.05603842 -0.02925914
0.16700000 0.33165895 -0.05633859 -0.02941769
0.16800000 0.33361649 -0.05663808 -0.02957593
0.16900000 0.33557352 -0.05693690 -0.02973384
0.17000000 0.33753003 -0.05723505 -0.02989143
0.17100000 0.33948602 -0.05753251 -0.03004870
0.17200000 0.34144149 -0.05782928 -0.03020564
0.17300000 0.34339643 -0.05812536 -0.03036225
0.17400000 0.34535084 -0.05842075 -0.03051854
0.17500000 0.34730473 -0.05871545 -0.03067449
0.17600000 0.34925807 -0.05900944 -0.03083011
0.17700000 0.35121088 -0.05930272 -0.03098539
0.17800000 0.35316315 -0.05959530 -0.03114034
0.17900000 0.35511487 -0.05988716 -0.03129494
0.18000000 0.35706604 -0.06017830 -0.03144921
0.18100000 0.35901666 -0.06046873 -0.03160313
0.18200000 0.36096673 -0.06075843 -0.03175671
0.18300000 0.36291624 -0.06104740 -0.03190994
0.18400000 0.36486519 -0.06133563 -0.03206283
0.18500000 0.36681358 -0.06162313 -0.03221536
0.18600000 0.36876139 -0.06190989 -0.03236754
0.18700000 0.37070864 -0.06219591 -0.03251937
0.18800000 0.37265532 -0.06248118 -0.03267084
0.18900000 0.37460141 -0.06276569 -0.03282195
0.19000000 0.37654693 -0.06304945 -0.03297270
0.19100000 0.37849186 -0.06333245 -0.03312309
0.19200000 0.38043621 -0.06361469 -0.03327312
0.19300000 0.38237997 -0.06389616 -0.03342278
0.19400000 0.38432313 -0.06417686 -0.03357208
0.19500000 0.38626570 -0.06445678 -0.03372100
0.19600000 0.38820767 -0.06473592 -0.03386956
0.19700000 0.39014904 -0.06501428 -0.03401774
0.19800000 0.39208980 -0.06529186 -0.03416555
0.19900000 0.39402995 -0.06556864 -0.03431298
0.20000000 0.39596949 -0.06584463 -0.03446003
0.20100000 0.39790841 -0.06611982 -0.03460670
0.20200000 0.39984672 -0.06639421 -0.03475299
0.20300000 0.40178440 -0.06666779 -0.03489890
0.20400000 0.40372146 -0.06694057 -0.03504441
0.20500000 0.40565789 -0.06721253 -0.03518955
0.20600000 0.40759368 -0.06748367 -0.03533429
0.20700000 0.40952885 -0.06775399 -0.03547864
0.20800000 0.41146337 -0.06802349 -0.03562259
0.20900000 0.41339725 -0.06829216 -0.03576615
0.21000000 0.41533049 -0.06855999 -0.03590932
0.21100000 0.41726308 -0.06882699 -0.03605208
0.21200000 0.41919502 -0.06909315 -0.03619445
0.21300000 0.42112630 -0.06935847 -0.03633641
0.21400000 0.42305693 -0.06962293 -0.03647796
0.21500000 0.42498689 -0.06988655 -0.03661911
0.21600000 0.42691619 -0.07014931 -0.03675986
0.21700000 0.42884483 -0.07041121 -0.03690019
0.21800000 0.43077279 -0.07067225 -0.03704011
0.21900000 0.43270007 -0.07093242 -0.03717961
0.22000000 0.43462668 -0.07119172 -0.03731870
0.22100000 0.43655261 -0.07145015 -0.03745737
0.22200000 0.43847786 -0.07170770 -0.03759562
0.22300000 0.44040241 -0.07196437 -0.03773345
0.22400000 0.44232628 -0.07222015 -0.03787086
0.22500000 0.44424945 -0.07247504 -0.03800784
0.22600000 0.44617193 -0.07272904 -0.03814440
0.22700000 0.44809370 -0.07298214 -0.03828053
0.22800000 0.45001477 -0.07323435 -0.03841622
0.22900000 0.45193514 -0.07348564 -0.03855148
0.23000000 0.45385479 -0.07373603 -0.03868631
0.23100000 0.45577373 -0.07398551 -0.03882070
0.23200000 0.45769195 -0.07423407 -0.03895466
0.23300000 0.45960945 -0.07448172 -0.03908817
0.23400000 0.46152623 -0.07472844 -0.03922124
0.23500000 0.46344228 -0.07497423 -0.03935387
0.23600000 0.46535760 -0.07521909 -0.03948606
0.23700000 0.46727218 -0.07546302 -0.03961779
0.23800000 0.46918603 -0.07570601 -0.03974908
0.23900000 0.47109914 -0.07594806 -0.03987991
0.24000000 0.47301150 -0.07618916 -0.04001030
0.24100000 0.47492312 -0.07642931 -0.04014022
0.24200000 0.47683398 -0.07666852 -0.04026969
0.24300000 0.47874409 -0.07690676 -0.04039871
0.24400000 0.48065345 -0.07714404 -0.04052726
0.24500000 0.48256204 -0.07738036 -0.04065535
0.24600000 0.48446987 -0.07761572 -0.04078297
0.24700000 0.48637693 -0.07785010 -0.04091013
0.24800000 0.48828322 -0.07808350 -0.04103683
0.24900000 0.49018874 -0.07831593 -0.04116305
0.25000000 0.49209348 -0.07854737 -0.04128880
0.25100000 0.49399744 -0.07877783 -0.04141408
0.25200000 0.49590061 -0.07900730 -0.04153888
0.25300000 0.49780300 -0.07923578 -0.04166321
0.25400000 0.49970459 -0.07946326 -0.04178705
0.25500000 0.50160539 -0.07968973 -0.04191042
0.25600000 0.50350539 -0.07991520 -0.04203330
0.25700000 0.50540459 -0.08013967 -0.04215570
0.25800000 0.50730299 -0.08036312 -0.04227762
0.25900000 0.50920058 -0.08058556 -0.04239904
0.26000000 0.51109735 -0.08080698 -0.04251998
0.26100000 0.51299331 -0.08102737 -0.04264042
0.26200000 0.51488846 -0.08124674 -0.04276037
0.26300000 0.51678278 -0.08146508 -0.04287983
0.26400000 0.51867627 -0.08168238 -0.04299879
0.26500000 0.52056894 -0.08189865 -0.04311725
0.26600000 0.52246077 -0.08211388 -0.04323521
0.26700000 0.52435177 -0.08232806 -0.04335266
0.26800000 0.52624193 -0.08254119 -0.04346961
0.26900000 0.52813125 -0.08275328 -0.04358606
0.27000000 0.53001972 -0.08296430 -0.04370200
0.27100000 0.53190734 -0.08317427 -0.04381742
0.27200000 0.53379411 -0.08338317 -0.04393234
0.27300000 0.53568003 -0.08359101 -0.04404674
0.27400000 0.53756508 -0.08379778 -0.04416063
0.27500000 0.53944927 -0.08400348 -0.04427400
0.27600000 0.54133259 -0.08420809 -0.04438685
0.27700000 0.54321504 -0.08441163 -0.04449917
0.27800000 0.54509662 -0.08461408 -0.04461098
0.27900000 0.54697732 -0.08481545 -0.04472226
0.28000000 0.54885714 -0.08501572 -0.04483302
0.28100000 0.55073608 -0.08521490 -0.04494325
0.28200000 0.55261413 -0.08541298 -0.04505294
0.28300000 0.55449129 -0.08560996 -0.04516211
0.28400000 0.55636755 -0.08580583 -0.04527074
0.28500000 0.55824292 -0.08600059 -0.04537884
0.28600000 0.56011738 -0.08619424 -0.04548640
0.28700000 0.56199094 -0.08638678 -0.04559342
0.28800000 0.56386358 -0.08657819 -0.04569990
0.28900000 0.56573532 -0.08676848 -0.04580583
0.29000000 0.56760614 -0.08695765 -0.04591123
0.29100000 0.56947604 -0.08714568 -0.04601607
0.29200000 0.57134502 -0.08733258 -0.04612037
0.29300000 0.57321307 -0.08751834 -0.04622412
0.29400000 0.57508020 -0.08770296 -0.04632732
0.29500000 0.57694638 -0.08788644 -0.04642996
0.29600000 0.57881164 -0.08806876 -0.04653205
0.29700000 0.58067595 -0.08824994 -0.04663358
0.29800000 0.58253931 -0.08842996 -0.04673455
0.29900000 0.58440173 -0.08860882 -0.04683496
0.30000000 0.58626320 -0.08878652 -0.04693481
0.30100000 0.58812371 -0.08896306 -0.04703409
0.30200000 0.58998326 -0.08913842 -0.04713281
0.30300000 0.59184186 -0.08931262 -0.04723096
0.30400000 0.59369948 -0.08948563 -0.04732854
0.30500000 0.59555614 -0.08965747 -0.04742554
0.30600000 0.59741182 -0.08982812 -0.04752198
0.30700000 0.59926653 -0.08999759 -0.04761784
0.30800000 0.60112025 -0.09016587 -0.04771312
0.30900000 0.60297300 -0.09033296 -0.04780783
0.31000000 0.60482475 -0.09049884 -0.04790195
0.31100000 0.60667552 -0.09066353 -0.04799549
0.31200000 0.60852529 -0.09082702 -0.04808845
0.31300000 0.61037406 -0.09098929 -0.04818082
0.31400000 0.61222183 -0.09115036 -0.04827260
0.31500000 0.61406859 -0.09131021 -0.04836380
0.31600000 0.61591435 -0.09146885 -0.04845440
0.31700000 0.61775909 -0.09162626 -0.04854441
0.31800000 0.61960281 -0.09178245 -0.04863382
0.31900000 0.62144552 -0.09193741 -0.04872264
0.32000000 0.62328720 -0.09209114 -0.04881086
0.32100000 0.62512786 -0.09224364 -0.04889848
0.32200000 0.62696748 -0.09239490 -0.04898550
0.32300000 0.62880607 -0.09254492 -0.04907191
0.32400000 0.63064362 -0.09269369 -0.04915772
0.32500000 0.63248012 -0.09284122 -0.04924292
0.32600000 0.63431558 -0.09298749 -0.04932752
0.32700000 0.63614999 -0.09313251 -0.04941150
0.32800000 0.63798335 -0.09327627 -0.04949487
0.32900000 0.63981565 -0.09341877 -0.04957762
0.33000000 0.64164689 -0.09356001 -0.04965976
0.33100000 0.64347707 -0.09369998 -0.04974128
0.33200000 0.64530618 -0.09383867 -0.04982218
0.33300000 0.64713421 -0.09397609 -0.04990246
0.33400000 0.64896117 -0.09411223 -0.04998212
0.33500000 0.65078705 -0.09424710 -0.05006115
0.33600000 0.65261185 -0.09438067 -0.05013955
0.33700000 0.65443556 -0.09451296 -0.05021733
0.33800000 0.65625818 -0.09464396 -0.05029447
0.33900000 0.65807970 -0.09477366 -0.05037099
0.34000000 0.65990013 -0.09490207 -0.05044687
0.34100000 0.66171945 -0.09502917 -0.05052211
0.34200000 0.66353767 -0.09515497 -0.05059672
0.34300000 0.66535478 -0.09527946 -0.05067069
0.34400000 0.66717077 -0.09540264 -0.05074401
0.34500000 0.66898565 -0.09552450 -0.05081670
0.34600000 0.67079941 -0.09564505 -0.05088874
0.34700000 0.67261204 -0.09576428 -0.05096013
0.34800000 0.67442354 -0.09588218 -0.05103088
0.34900000 0.67623391 -0.09599876 -0.05110098
0.35000000 0.67804315 -0.09611400 -0.05117042
0.35100000 0.67985124 -0.09622791 -0.05123922
0.35200000 0.68165819 -0.09634049 -0.05130735
0.35300000 0.68346400 -0.09645172 -0.05137484
0.35400000 0.68526865 -0.09656161 -0.05144166
0.35500000 0.68707214 -0.09667015 -0.05150782
0.35600000 0.68887448 -0.09677735 -0.05157332
0.35700000 0.69067565 -0.09688319 -0.05163816
0.35800000 0.69247566 -0.09698767 -0.05170233
0.35900000 0.69427449 -0.09709080 -0.05176584
0.36000000 0.69607215 -0.09719256 -0.05182868
0.36100000 0.69786864 -0.09729295 -0.05189084
0.36200000 0.69966393 -0.09739198 -0.05195234
0.36300000 0.70145805 -0.09748963 -0.05201316
0.36400000 0.70325097 -0.09758591 -0.05207330
0.36500000 0.70504269 -0.09768081 -0.05213277
0.36600000 0.70683322 -0.09777433 -0.05219156
0.36700000 0.70862255 -0.09786646 -0.05224967
0.36800000 0.71041067 -0.09795721 -0.05230709
0.36900000 0.71219758 -0.09804656 -0.05236384
0.37000000 0.71398328 -0.09813452 -0.05241989
0.37100000 0.71576775 -0.09822109 -0.05247526
0.37200000 0.71755101 -0.09830625 -0.05252994
0.37300000 0.71933304 -0.09839001 -0.05258393
0.37400000 0.72111384 -0.09847236 -0.05263722
0.37500000 0.72289341 -0.09855330 -0.05268982
0.37600000 0.72467174 -0.09863283 -0.05274172
0.37700000 0.72644882 -0.09871095 -0.05279293
0.37800000 0.72822466 -0.09878764 -0.05284344
0.37900000 0.72999925 -0.09886292 -0.05289324
0.38000000 0.73177259 -0.09893676 -0.05294234
0.38100000 0.73354467 -0.09900918 -0.05299074
0.38200000 0.73531549 -0.09908017 -0.05303843
0.38300000 0.73708504 -0.09914973 -0.05308542
0.38400000 0.73885332 -0.09921784 -0.05313169
0.38500000 0.74062032 -0.09928452 -0.05317725
0.38600000 0.74238605 -0.09934975 -0.05322210
0.38700000 0.74415050 -0.09941354 -0.05326623
0.38800000 0.74591366 -0.09947588 -0.05330965
0.38900000 0.74767553 -0.09953676 -0.05335235
0.39000000 0.74943611 -0.09959619 -0.05339433
0.39100000 0.75119538 -0.09965417 -0.05343558
0.39200000 0.75295336 -0.09971068 -0.05347612
0.39300000 0.75471002 -0.09976572 -0.05351593
0.39400000 0.75646538 -0.09981930 -0.05355501
0.39500000 0.75821942 -0.09987141 -0.05359336
0.39600000 0.75997215 -0.09992205 -0.05363099
0.39700000 0.76172355 -0.09997121 -0.05366788
0.39800000 0.76347362 -0.10001889 -0.05370404
0.39900000 0.76522236 -0.10006509 -0.05373946
0.40000000 0.76696977 -0.10010981 -0.05377415
0.40100000 0.76871583 -0.10015303 -0.05380810
0.40200000 0.77046055 -0.10019477 -0.05384131
0.40300000 0.77220393 -0.10023501 -0.05387377
0.40400000 0.77394595 -0.10027376 -0.05390550
0.40500000 0.77568661 -0.10031101 -0.05393648
0.40600000 0.77742592 -0.10034676 -0.05396671
0.40700000 0.77916385 -0.10038100 -0.05399619
0.40800000 0.78090042 -0.10041373 -0.05402492
0.40900000 0.78263562 -0.10044495 -0.05405291
0.41000000 0.78436944 -0.10047466 -0.05408014
0.41100000 0.78610188 -0.10050285 -0.05410661
0.41200000 0.78783293 -0.10052953 -0.05413233
0.41300000 0.78956259 -0.10055468 -0.05415729
0.41400000 0.79129086 -0.10057830 -0.05418148
0.41500000 0.79301772 -0.10060040 -0.05420492
0.41600000 0.79474319 -0.10062097 -0.05422760
0.41700000 0.79646724 -0.10064001 -0.05424951
0.41800000 0.79818989 -0.10065751 -0.05427065
0.41900000 0.79991112 -0.10067347 -0.05429102
0.42000000 0.80163093 -0.10068789 -0.05431063
0.42100000 0.80334931 -0.10070076 -0.05432946
0.42200000 0.80506627 -0.10071209 -0.05434753
0.42300000 0.80678179 -0.10072187 -0.05436481
0.42400000 0.80849587 -0.10073010 -0.05438132
0.42500000 0.81020852 -0.10073677 -0.05439706
0.42600000 0.81191971 -0.10074188 -0.05441201
0.42700000 0.81362946 -0.10074544 -0.05442618
0.42800000 0.81533775 -0.10074743 -0.05443957
0.42900000 0.81704458 -0.10074785 -0.05445218
0.43000000 0.81874995 -0.10074671 -0.05446400
0.43100000 0.82045384 -0.10074399 -0.05447503
0.43200000 0.82215627 -0.10073970 -0.05448527
0.43300000 0.82385722 -0.10073384 -0.05449472
0.43400000 0.82555669 -0.10072639 -0.05450339
0.43500000 0.82725467 -0.10071736 -0.05451125
0.43600000 0.82895116 -0.10070675 -0.05451832
0.43700000 0.83064615 -0.10069456 -0.05452460
0.43800000 0.83233965 -0.10068077 -0.05453007
0.43900000 0.83403164 -0.10066539 -0.05453475
0.44000000 0.83572213 -0.10064841 -0.05453862
0.44100000 0.83741110 -0.10062984 -0.05454169
0.44200000 0.83909855 -0.10060967 -0.05454396
0.44300000 0.84078449 -0.10058789 -0.05454541
0.44400000 0.84246889 -0.10056451 -0.05454606
0.44500000 0.84415177 -0.10053953 -0.05454590
0.44600000 0.84583311 -0.10051293 -0.05454493
0.44700000 0.84751291 -0.10048472 -0.05454315
0.44800000 0.84919116 -0.10045489 -0.05454055
0.44900000 0.85086787 -0.10042345 -0.05453714
0.45000000 0.85254302 -0.10039039 -0.05453291
0.45100000 0.85421661 -0.10035570 -0.05452786
0.45200000 0.85588865 -0.10031939 -0.05452199
0.45300000 0.85755911 -0.10028146 -0.05451529
0.45400000 0.85922800 -0.10024189 -0.05450778
0.45500000 0.86089532 -0.10020069 -0.05449943
0.45600000 0.86256105 -0.10015785 -0.05449026
0.45700000 0.86422520 -0.10011338 -0.05448027
0.45800000 0.86588775 -0.10006727 -0.05446944
0.45900000 0.86754872 -0.10001951 -0.05445778
0.46000000 0.86920808 -0.09997011 -0.05444529
0.46100000 0.87086583 -0.09991907 -0.05443196
0.46200000 0.87252198 -0.09986638 -0.05441780
0.46300000 0.87417651 -0.09981203 -0.05440280
0.46400000 0.87582943 -0.09975603 -0.05438696
0.46500000 0.87748072 -0.09969837 -0.05437028
0.46600000 0.87913038 -0.09963906 -0.05435276
0.46700000 0.88077841 -0.09957808 -0.05433439
0.46800000 0.88242480 -0.09951544 -0.05431518
0.46900000 0.88406955 -0.09945114 -0.05429513
0.47000000 0.88571265 -0.09938517 -0.05427422
0.47100000 0.88735410 -0.09931752 -0.05425247
0.47200000 0.88899389 -0.09924821 -0.05422986
0.47300000 0.89063203 -0.09917722 -0.05420640
0.47400000 0.89226849 -0.09910456 -0.05418209
0.47500000 0.89390328 -0.09903021 -0.05415692
0.47600000 0.89553640 -0.09895418 -0.05413089
0.47700000 0.89716783 -0.09887648 -0.05410401
0.47800000 0.89879758 -0.09879708 -0.05407627
0.47900000 0.90042564 -0.09871600 -0.05404766
0.48000000 0.90205200 -0.09863322 -0.05401819
0.48100000 0.90367666 -0.09854876 -0.05398786
0.48200000 0.90529962 -0.09846260 -0.05395666
0.48300000 0.90692086 -0.09837474 -0.05392459
0.48400000 0.90854039 -0.09828519 -0.05389165
0.48500000 0.91015820 -0.09819394 -0.05385785
0.48600000 0.91177428 -0.09810098 -0.05382317
0.48700000 0.91338863 -0.09800631 -0.05378762
0.48800000 0.91500125 -0.09790995 -0.05375119
0.48900000 0.91661213 -0.09781187 -0.05371389
0.49000000 0.91822126 -0.09771208 -0.05367571
0.49100000 0.91982864 -0.09761057 -0.05363665
0.49200000 0.92143427 -0.09750736 -0.05359671
0.49300000 0.92303813 -0.09740242 -0.05355589
0.49400000 0.92464023 -0.09729577 -0.05351418
0.49500000 0.92624056 -0.09718739 -0.05347159
0.49600000 0.92783911 -0.09707729 -0.05342812
0.49700000 0.92943588 -0.09696547 -0.05338375
0.49800000 0.93103087 -0.09685192 -0.05333850
0.49900000 0.93262406 -0.09673664 -0.05329236
0.50000000 0.93421546 -0.09661963 -0.05324532
0.50100000 0.93580505 -0.09650089 -0.05319739
0.50200000 0.93739284 -0.09638041 -0.05314857
0.50300000 0.93897882 -0.09625820 -0.05309885
0.50400000 0.94056298 -0.09613424 -0.05304824
0.50500000 0.94214532 -0.09600855 -0.05299672
0.50600000 0.94372583 -0.09588112 -0.05294430
0.50700000 0.94530451 -0.09575194 -0.05289099
0.50800000 0.94688135 -0.09562101 -0.05283677
0.50900000 0.94845635 -0.09548834 -0.05278164
0.51000000 0.95002950 -0.09535392 -0.05272561
0.51100000 0.95160079 -0.09521774 -0.05266867
0.51200000 0.95317023 -0.09507982 -0.05261083
0.51300000 0.95473780 -0.09494014 -0.05255207
0.51400000 0.95630350 -0.09479870 -0.05249241
0.51500000 0.95786733 -0.09465550 -0.05243183
0.51600000 0.95942927 -0.09451055 -0.05237033
0.51700000 0.96098933 -0.09436383 -0.05230792
0.51800000 0.96254750 -0.09421535 -0.05224460
0.51900000 0.96410378 -0.09406510 -0.05218036
0.52000000 0.96565815 -0.09391309 -0.05211519
0.52100000 0.96721061 -0.09375931 -0.05204911
0.52200000 0.96876116 -0.09360376 -0.05198211
0.52300000 0.97030979 -0.09344644 -0.05191418
0.52400000 0.97185650 -0.09328734 -0.05184533
0.52500000 0.97340128 -0.09312647 -0.05177555
0.52600000 0.97494412 -0.09296383 -0.05170484
0.52700000 0.97648503 -0.09279941 -0.05163321
0.52800000 0.97802399 -0.09263320 -0.05156064
0.52900000 0.97956099 -0.09246522 -0.05148715
0.53000000 0.98109604 -0.09229545 -0.05141272
0.53100000 0.98262913 -0.09212390 -0.05133736
0.53200000 0.98416025 -0.09195057 -0.05126107
0.53300000 0.98568939 -0.09177545 -0.05118384
0.53400000 0.98721656 -0.09159854 -0.05110567
0.53500000 0.98874174 -0.09141984 -0.05102656
0.53600000 0.99026493 -0.09123935 -0.05094651
0.53700000 0.99178612 -0.09105707 -0.05086552
0.53800000 0.99330532 -0.09087299 -0.05078359
